,tweets,likes,time,user name,RT count,media
21,"@naturalmente507 Bienvenidos a @audiocenterdavid  patrocinador de @naturalsmilemusica 
En el tour AHY VOY ONCE AGAI… https://t.co/nghj6IeZAc",0,27/06/2021 15:34:13,KEmprendedores,0,
20,@GiselMariet @MuniLujanDeCuyo @DiarioLujan Ayer estuvimos ahí mismo en el tramo las carreras(tupugato) potrerillos… https://t.co/BsAWvbEpEp,0,27/06/2021 15:44:40,adonisabud,0,
19,Quiero ir a potrerillos 😭,0,27/06/2021 15:46:43,vickym_gonzalez,0,
18,Que ganas de ir a potrerillos,10,27/06/2021 15:52:36,NachoCaram7,16,
17,Potrerillos ♥️ https://t.co/RWPkND2ZuU,12,27/06/2021 15:53:50,matias_disanto,0,https://pbs.twimg.com/media/E45oEagXwAoYRhz.jpg
16,Que ganas de ir a potrerillos lpm,5,27/06/2021 15:57:33,Julisan18,7,
15,Veo una foto más de Potrerillos todo nevado y me rajo no uno si no dos tiroS,2,27/06/2021 16:01:16,MayruSmerkin,2,
14,"La montaña de Mendoza toda nevada😊❄😍
*foto: dique Potrerillos. &lt;verano/invierno&gt; https://t.co/cVHcGaOH0Y",3,27/06/2021 16:07:17,micafecito,0,https://pbs.twimg.com/media/E45rJhDWEAgoQ-l.jpg
13,quiero ir a potrerillos a ver la nieve,1,27/06/2021 16:07:47,julimontaltoo,1,
12,"#MendozaMaravillosa
#LujanDeCuyo #Potrerillos
#AquíTeEspero https://t.co/Z5WxXG6iEw",11,27/06/2021 16:09:47,MzaMaravillosa,2,https://pbs.twimg.com/ext_tw_video_thumb/1409181496120942595/pu/img/isBMmdpkMcYRFieS.jpg
11,Lo feliz que fui ayer perreando con la mami en potrerillos con todo nevado y yo chivando de lo que me hizo bailar esa mujer,1,27/06/2021 16:12:31,tusicariabebe,0,
10,Tengo terribles ganas de ir a potrerillos… pero me suena que va a ser el carrousel de la vendimia….,1,27/06/2021 16:16:40,Antoneluchi,0,
9,@cinnamongirl_hs cuando dejemos de ser unas desempleadas vamos a comprarnos unas cabañas en Potrerillos y nos vamos… https://t.co/uahemPxXpJ,0,27/06/2021 16:26:55,alwaysyngbld,0,
8,Cada vez que veo este lugar me acuerdo del programa este de Discovery que mostraba lo mal hecho que estaba el túnel… https://t.co/ugOrgt9NHv,3,27/06/2021 16:43:55,juanblas09,0,
7,Que cosa linda potrerillos https://t.co/DsKZ3OyRt7,0,27/06/2021 16:50:35,GerezVicky,0,
6,"Estoy enamorado de potrerillos y esta época, muy afortunado posta",0,27/06/2021 16:50:51,Mauuriibarra,0,
5,Yo viendo sus historias y posteos en la nieve en Potrerillos. https://t.co/MQMhE0pxC1,0,27/06/2021 16:58:33,Vale_mza93,0,https://pbs.twimg.com/media/E452soKWYAIFYnx.jpg
4,"❄️⛄ en Potrerillos, Mendoza, Argentina https://t.co/IoO7BpvaA2",0,27/06/2021 17:02:44,Lucioprovenzan1,0,
3,@allinpearl Potrerillos más especificamente el salto,1,27/06/2021 17:03:32,Crowleyjpg,0,
2,Che alguien mas va a subir una historia en potrerillos hijosderemilputa,62,27/06/2021 17:06:26,Tomas14612666,77,
1,"que onda todos se fueron a potrerillos, yo quiero",1,27/06/2021 17:10:51,Valee_soleti,0,
0,Alguien sabe si se tiene que subir a potrerillos con cadenas????,0,27/06/2021 17:16:24,VickyGranado2,0,
