,tweets,likes,time,user name,RT count,media
319,das beweist die ganze Verlogenheit der Merkel-Bande https://t.co/QcRBCPlxw9,0,26/06/2021 23:24:01,klardenk,0,
318,Merkel to face Boris at Chequers for trying to shut out British tourists https://t.co/SJAWvvv1OM,0,26/06/2021 23:24:06,Treshc,0,
317,"Mit ihrer Fixierung auf ihr technoides Verständnis von Wirtschaft, hat Merkel die einst wichtigsten Güter dieses La… https://t.co/sCgDDAoQHX",0,26/06/2021 23:25:04,JanOliverMampel,0,
316,@svbz3r0 @Der_Dutschi Da stimm ich dir zu. Aber wie du Corona darin einordnest ist einfach falsch. Corona wird für… https://t.co/t9THid3ZVL,0,26/06/2021 23:26:49,ichtrage1fahne,0,
315,"@KathyConWom Doris is currently in Portugal so don’t think he’ll be doing much apart from trying to top up his tan,… https://t.co/61hk9rjAbg",1,26/06/2021 23:27:21,Freedom_2020_21,0,
314,"@CarolineFourest La @Turquie qui veut entrer dans l'U.E., soutenue en cela par Mme Merkel et certains pays voudraie… https://t.co/oWIkjBFQfa",2,26/06/2021 23:27:31,domi31300,0,
313,"Merkel, Steineimer &amp; Maas suchen gerade ihr übliches Beileidsmanuskript, offenbar haben sie es wohl verlegt https://t.co/cfyBAhLLJn",4,26/06/2021 23:27:32,ElgerVon,1,
312,"Merkel, wenn Regierungen in anderen Ländern etwas beschließen was ihr nicht gefällt: 🤬🤬🤬🤬🤬

Merkel, wenn in dem von… https://t.co/KEWAUeJtd7",17,26/06/2021 23:27:33,BasiertDeutsch2,4,
311,@ChangFrick @Skatteverket Greker åtnjuter EU-stöd (tack frau Merkel) som de aldrig någonsin kommer att betala tillbaka.,2,26/06/2021 23:27:39,CoderTrader008,0,
310,"Criam um certificado digital para um vacinado ter carta verde para infetar outros!
A Merkel é que tem razão tem mes… https://t.co/ubutawZyGK",0,26/06/2021 23:27:45,MariaXuni,0,
309,@mariaFFreijo @carlavizzotti Estás bien?? O el COVID te infectó el cerebro? Carla Vizzoti te recuerda a Ángela Merk… https://t.co/0K6nrXJwco,0,26/06/2021 23:28:12,proteina63,0,
308,@NoasAkf Yarışma bitince bayan kızının hesabından çıkıp kendi hesabına dönmüş Merkel size tazminat davası açar şunu görse😏,0,26/06/2021 23:29:13,Betl91157253,0,
307,"@mariaFFreijo @carlavizzotti Habla demasiado, muchos errores, merkel no hubiera vacunado a sus padres",0,26/06/2021 23:30:27,JFrogone,0,
306,@disclosetv Mrs merkel must be so proud,0,26/06/2021 23:30:40,tommyknocker67,0,
305,"What's your Agenda #Obama? 

#NATO 
Netanyahu stepped down.
Jim Junior stepped down.
Merkel stepped down. 
All thre… https://t.co/KdI3sudbXn",0,26/06/2021 23:32:00,PollyD74563389,0,
