,tweets,likes,time,user name,RT count,media
157,"Así fue hoy en la Ciudad, a 35 años del mejor gol de todos los tiempos.
Con el puño en alto gritamos el ¡¡GOOOOOOL!!

#GritaloPorD10S 
#DiegoEterno https://t.co/EeghN978CX",6,22/06/2021 23:58:49,CastagnetoC,3,https://pbs.twimg.com/ext_tw_video_thumb/1407487740091023360/pu/img/n5jwcw9y6_vzdJUz.jpg
145,"#DeDeportes | Hinchas argentinos celebraron hoy los 35 años del «gol del siglo» marcado por Diego Maradona a Inglaterra en el Mundial de México 1986, a la hora exacta, las 16h09 (hora de Argentina). #GritaloporD10s 
https://t.co/XNTgz7hvzi",11,23/06/2021 0:00:01,elsalvador,3,no hay url
131,"#GritaloPorD10S #DondeEstabas cuando
Maradona hizo el Gol del siglo Yo recuerdo haber estado en mi casa junto a mi papá (quien hoy no está físicamente disfrutando de un glorioso hecho histórico. https://t.co/gyMuY4zQTA a través de @YouTube",1,23/06/2021 0:00:35,andreitavillar,0,no hay url
104,"@afa Siempre serás grande Diegito eterno 
#GritaloPorD10S #Maradona 
Ese gol, tan hermosa y genialidad
Barrilete cósmico!!!",0,23/06/2021 0:03:40,adler_sg,0,no hay url
68,"#GritaloPorD10S | Acá #D10S explica cómo hizo el mejor gol de la historia de los mundiales! #DAM, Te Amo!!
*Y qué caradura el negro Enrique! 😅😅 https://t.co/HrXIOmymou",0,23/06/2021 0:07:06,H4LL0Tovarisch,0,https://pbs.twimg.com/ext_tw_video_thumb/1407488405148033024/pu/img/qmn-SKzohRd8tt87.jpg
58,"Un orgullo poder participar de estas movidas. ¡Gracias Globo! ¡Gracias D10S! 
Desde El Palacio hasta el Cielo. 
#GritaloPorD10S 🔟🎈 https://t.co/lCawYRJSbc",3,23/06/2021 0:07:54,juliankaxeres,0,no hay url
51,"#GritaloPorD10S | Así se gritó el gol de Diego Maradona a Inglaterra en el Eduardo Gallardon de @clublosandes 

🎙️ @agus_stazione https://t.co/GBCPkkFYYV",0,23/06/2021 0:08:11,argenascenso,0,https://pbs.twimg.com/ext_tw_video_thumb/1407490545593860098/pu/img/CzUwc5pYWalsJv4r.jpg
46,"ARGENTINA VOLVIÓ A GRITAR EL ""GOL DEL SIGLO"" 🙌

🇦🇷 El emotivo homenaje del mundo del deporte por los 35 años del gol de Maradona a los ingleses. 
#GritaloPorD10s
https://t.co/QQd8n7ziZe",0,23/06/2021 0:08:50,ba_vivo,0,no hay url
15,"#GritaloporD10S | Argentina homenajea los 35 años del gol de Maradona a Inglaterra

▶️https://t.co/W7ZyXaLwVw

#LaRadioQueSiempreEstá https://t.co/qwbribgjuJ",1,23/06/2021 0:10:38,LaRedEcuador,0,https://pbs.twimg.com/media/E4hn2MsX0AgpIpO.jpg
0,"La definición más perfecta del ser nacional. El momento más perfecto para un argentino. La justicia divina. La felicidad de D10s.

35 años del Gol del Siglo. 🇦🇷
#gritalopord10s https://t.co/iqY3J5oz2c",0,23/06/2021 0:12:56,HugoDGregorio,0,https://pbs.twimg.com/media/E4hqXBoWUAIBTqX.jpg
