,tweets,likes,time,user name,RT count,media
402,@clarincom actuaba?,1,26/06/2021 20:34:51,Adrianpineyrua,0,
401,"@Diegoalfok1 Ah, actuaba ese muñeco?",0,26/06/2021 20:35:39,UrienDiego,0,
400,"@clarincom Ahhh, actuaba?",0,26/06/2021 20:35:55,bajodemocracia,0,
399,¿actuaba? Mirá vos... https://t.co/OlTIE1Qvju,1,26/06/2021 20:36:56,orlycristofalo,0,
398,"@clarincom Ah, que actuaba?",0,26/06/2021 20:37:44,agustinieto,0,
397,"@jcbermejort Ésto es nuevo..?
Cuando el PP indultó a 1.200 cargos políticos de su partido
O el indulto a Tejero Mol… https://t.co/iG76bwK1po",0,26/06/2021 20:39:34,JuanCar26485414,0,
396,@clarincom Actuaba?,0,26/06/2021 20:40:46,mirivelo,0,
395,"@relivespain ⠀⠀⠀⠀

⠀ no sería extraño haberle hecho entender de forma errónea cómo lo hacía sentirse，pero tenía cla… https://t.co/xIhEVYw9gh",0,26/06/2021 20:41:19,INV1DENCE,0,
394,Actuaba? 🤔 https://t.co/04b7x3An8l,0,26/06/2021 20:41:57,CeciliaUtopia,0,
393,"no podía ni respirar a veces y dos meses después, no sabía ni lo que estaba haciendo. Dejé de tener conciencia sobr… https://t.co/4Xu2ERyLnE",0,26/06/2021 20:43:13,AntoRuiz_24,0,
392,"@martinalcudia17 Ahhh, actuaba?, No estarán pensando en llevarlo a JxC no?, digo, porque últimamente todos quieren arrimar el bochin.",1,26/06/2021 20:44:41,JorgeRicardoQ,0,
391,@clarincom Actuaba?,11,26/06/2021 20:45:11,gastonitou,0,
390,No sabia que actuaba 🤦‍♀️ https://t.co/mZCQmkXu5K,0,26/06/2021 20:45:50,SandoIan,0,
389,Cuando Pelusso actuaba https://t.co/xf8ebC5LPo,0,26/06/2021 20:46:53,Julio_az98,0,
388,@clarincom Actuaba?,0,26/06/2021 20:47:21,FabrizioDellaC1,0,
387,@clarincom Actuaba?,22,26/06/2021 20:47:30,_UnaVozEnOff,2,
386,@clarincom Me pregunté lo mismo: actuaba?,0,26/06/2021 20:48:05,AF77278231,0,
385,@clarincom Actuaba?,1,26/06/2021 20:52:51,nuncamaspegote1,0,
384,@clarincom @nestor_tulian No sabía que actuaba,8,26/06/2021 20:52:54,leandrolopezar1,0,
383,Actuaba? 👇😂 https://t.co/K8KjDozoFM,5,26/06/2021 20:53:15,leandrolopezar1,0,
382,"@dexterswit Que , actuaba ?",0,26/06/2021 21:00:19,mussookk,0,
381,@clarincom Actuaba? Really? https://t.co/lPtxxMUcOY,1,26/06/2021 21:01:04,elprofe0210,0,https://pbs.twimg.com/tweet_video_thumb/E41kzKaXoAgDROw.jpg
380,@SextaNocheTV La hija dice que la policía no actuaba...anda si les dice algo le tiran botellazos. Y el padre orgull… https://t.co/yoyUKnjQjj,4,26/06/2021 21:01:06,mecmar3,0,
379,"@TavoAndre Ver la amenaza y con q nivel de violencia el actuaba, se les pidió el check out inmediato. El chip de se… https://t.co/iynDU1oWFK",2,26/06/2021 21:01:52,pakillari,0,
378,@Tschapire Actuaba?,0,26/06/2021 21:02:04,Gabriel02399278,0,
377,Actuaba ? Cósmico!!!! https://t.co/aRrN0azgiD,3,26/06/2021 21:03:00,galloalfa14,0,
376,@clarincom Y desde cuando actuaba ?,0,26/06/2021 21:07:00,jlbaffioni,0,
375,@clarincom ¿Actuaba?,0,26/06/2021 21:08:38,maxigil160770,0,
374,@clarincom Actuaba?,0,26/06/2021 21:15:19,JeroCoronelok,0,
373,@tintosentido1 Actuaba?,1,26/06/2021 21:16:04,friulana50,0,
372,@astillero78 Si actuaba no se...pero le pegaba unos besos a la Zampini....le comía la cara💯🤗😂😂😂😂😂😂😂😂😂😂,1,26/06/2021 21:19:47,Miguelg16282308,0,
371,@clarincom Actuaba? 🙄,0,26/06/2021 21:20:13,MalacheMaria,0,
370,@clarincom Actuaba???,1,26/06/2021 21:22:59,adricarpibanez,0,
369,Actuaba? https://t.co/N8klNRTCsT,4,26/06/2021 21:23:37,Erica87340432,0,
368,@Tschapire Actuaba? No se notó.,1,26/06/2021 21:24:02,MSurfsup,0,
367,@clarincom Actuaba?,0,26/06/2021 21:24:22,DemianCisternac,0,
366,Actuaba?! https://t.co/iH6TOuGGoF,3,26/06/2021 21:25:29,anshemf,0,
365,@clarincom Actuaba?,1,26/06/2021 21:26:35,NVatrano,0,
364,Actuaba ? https://t.co/OsRKu8ShZA,2,26/06/2021 21:29:53,IndigoMGL,0,
363,@clarincom Este muchacho actuaba?,0,26/06/2021 21:32:11,JorgeSciallo,0,
362,@lamascarada Ah actuaba?,0,26/06/2021 21:32:25,pn_justicia,0,
361,@clarincom Aaa pero actuaba?,0,26/06/2021 21:32:38,Gabriel30555082,0,
360,"Sebastián Estévanez anunció su retiro de la ""Actuación"" Aparentemente había gente que creía de verdad que este muchacho actuaba.",1,26/06/2021 21:33:41,mattapm,0,
359,@clarincom Jodeme que actuaba !,0,26/06/2021 21:36:32,Santi_Tab,0,
358,@clarincom Actuaba?,0,26/06/2021 21:40:28,UnPatriotaArg,0,
357,@designer3G Actuaba ?,1,26/06/2021 21:40:35,mirita180,0,
356,"Una buena, actuaba peor que la justicia argentina. https://t.co/YcQzK5PyIP",2,26/06/2021 21:41:37,CavazzonFiona,0,
355,Ni Jaider Villa actuaba tan mal https://t.co/hVPeK381GY,3,26/06/2021 21:42:18,faroukcaballero,1,
