,tweets,likes,time,user name,RT count,media
534,"italia belgio, peggio di quella co l'austria, madonna che ansia.",0,27/06/2021 21:26:08,giorgiakarol,1,
533,ho appena visto quello che è successo ad un gruppo di ragazzx nerx e arabx a milano per mano dei carabinieri e sono… https://t.co/GQI3JTtwge,2,27/06/2021 21:26:12,jeekiesluvbot,0,
532,Afuera el campeón!! Bélgica le ganó 1 a 0 a Portugal con gol de Thorgan Hazard y clasificó a cuartos de final donde… https://t.co/FNj3EOKIpn,1,27/06/2021 21:26:13,eltoquepy,2,
531,Check out HARPER'S BAZAAR ITALIA 1981 BROOKE SHIELDS JANICE DICKINSON KIM ALEXIS FASHION   https://t.co/y8HvlyqRCx via @eBay,0,27/06/2021 21:26:13,FARRAH_LOVE1,0,
530,"Sarà #BelgioItalia ai quarti: eliminato il #Portogallo. Data e orario del match

https://t.co/WD2T7h6mXL",0,27/06/2021 21:26:14,cn1926it,0,
529,ora è letteralmente un opera d'arte in Italia https://t.co/mLgAJCgh8W,0,27/06/2021 21:26:15,giulxs_,0,
528,SE L ITALIA PERDE IO DEVO SENTIRE MIO FRATELLO CHE SI LAMENTA E NON POSSO IGNORARLO PERCHÉ DOBBIAMO STARE IN VIAGGIO 7 ORE,0,27/06/2021 21:26:17,AD0REY0UU_,0,
527,"@laviniaricci83 @Surtur911 @matteosalvinimi fino al 1984, anno della revisione dei patti lateranensi, l'italia era… https://t.co/e9gMfOCvRs",0,27/06/2021 21:26:20,marco_giuseppi,0,
526,"L' Italia e' in ginocchio.
E avete pure rotto il cazzo. https://t.co/j5yKtnFCmF",4,27/06/2021 21:26:20,ManuQ24916888,0,
525,@IsaakDinensen Kkkkkkk adeus Itália,1,27/06/2021 21:26:20,lmrc_s,0,
524,"@P9prejgome Te zhdëpi italia belgjiken iher 
Kaq du",1,27/06/2021 21:26:22,sarcastic_xhoni,0,
523,Vamos com tudo Itália ⚔️ https://t.co/qVR0NC28nP,1,27/06/2021 21:26:22,DuarteDinatario,0,
522,1-0 Un solitario gol de Thorgan Hazard ha marcado la diferencia entre Bélgica y Portugal. Los Diablos Rojos elimina… https://t.co/IiP2HfnZdM,0,27/06/2021 21:26:26,lapolemicads,0,
520,"A Bélgica vai eliminar a Itália, tenho a certeza foda se",0,27/06/2021 21:26:30,MiguelSarmento7,0,
521,a Itália vai ganhar o euro so esperem,0,27/06/2021 21:26:30,lwthsmile,0,
519,"@AdriRM33 Es muy malo, un gol de Italia fue por su culpa y en anterior partido cometió otro fallo garrafal, si no recuerdo mal...",0,27/06/2021 21:26:31,edu_legido,0,
518,"Último #ITA vs #BEL, dios mío lo mejor de Italia era su BBC y Gigi 😅😅😅 https://t.co/A9L5dPxlDb",5,27/06/2021 21:26:32,AlanRod95,1,https://pbs.twimg.com/media/E460ONDX0BAaENR.jpg
517,E vai ser a Itália e que os vai f*der,3,27/06/2021 21:26:32,larryst28oopshi,0,
516,quando é o próximo joga da Itália?,0,27/06/2021 21:26:34,vibez5lune,0,
